w,open,open,open,open,open,open,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,volume,volume,volume,volume,volume,volume,code
,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,
03-02-2012,,,,,,313.1989988,,,,,,320.5049744,,,,,,322.5410819,,,,,,312.2408277,,,,,,3661767,HINDUNILVR.NS
06-02-2012,,478.7268171,,,,,,482.8318176,,,,,,485.3393292,,,,,,474.5409499,,,,,,3427196,,,,,TCS.NS
06-02-2012,,,,,144.1515144,,,,,,144.6268158,,,,,,145.9982084,,,,,,143.2632181,,,,,,32126297,,ICICIBANK.NS
06-02-2012,,,,,,324.0980902,,,,,,309.0469666,,,,,,328.0904293,,,,,,307.090735,,,,,,8152556,HINDUNILVR.NS
06-02-2012,,,,256.0192985,,,,,,253.4637604,,,,,,256.2748345,,,,,,251.1820299,,,,,,7937680,,,INFY.NS
06-02-2012,174.7979608,,,,,,172.1322937,,,,,,175.5418762,,,,,,170.2931825,,,,,,17430906,,,,,,RELIANCE.NS
06-02-2012,,,105.9672383,,,,,,105.4893494,,,,,,107.2139117,,,,,,103.8894493,,,,,,17438624,,,,HDFCBANK.NS
07-02-2012,,,,256.010147,,,,,,248.9367828,,,,,,256.010147,,,,,,247.6726953,,,,,,7221640,,,INFY.NS
07-02-2012,,,,,,309.8053779,,,,,,305.1343384,,,,,,309.8053779,,,,,,301.8207033,,,,,,6607892,HINDUNILVR.NS
07-02-2012,,489.2421572,,,,,,484.5103149,,,,,,489.2421572,,,,,,482.0432856,,,,,,3407656,,,,,TCS.NS
07-02-2012,,,,,146.4423082,,,,,,146.1384277,,,,,,147.4552693,,,,,,144.3073108,,,,,,21908854,,ICICIBANK.NS
07-02-2012,173.9920476,,,,,,174.5189819,,,,,,176.2031026,,,,,,172.3905674,,,,,,21068816,,,,,,RELIANCE.NS
07-02-2012,,,106.7983637,,,,,,105.8218002,,,,,,107.0892592,,,,,,105.5516902,,,,,,12075708,,,,HDFCBANK.NS
08-02-2012,,,,,,305.8131728,,,,,,310.2446594,,,,,,311.3225958,,,,,,305.4139389,,,,,,2952882,HINDUNILVR.NS
08-02-2012,,491.9518294,,,,,,493.2662354,,,,,,496.1781304,,,,,,489.7678835,,,,,,3627184,,,,,TCS.NS
08-02-2012,175.0252526,,,,,,177.3809662,,,,,,178.6827974,,,,,,174.6119679,,,,,,15957543,,,,,,RELIANCE.NS
08-02-2012,,,106.1127052,,,,,,105.6452026,,,,,,107.5879306,,,,,,104.4608602,,,,,,13861148,,,,HDFCBANK.NS
08-02-2012,,,,250.8077937,,,,,,252.7381287,,,,,,253.9109469,,,,,,250.2008624,,,,,,6671496,,,INFY.NS
08-02-2012,,,,,144.6034239,,,,,,143.4424133,,,,,,144.9073044,,,,,,141.9853171,,,,,,123255759,,ICICIBANK.NS
09-02-2012,,489.8084745,,,,,,496.8860474,,,,,,498.2611285,,,,,,480.4660882,,,,,,3038062,,,,,TCS.NS
09-02-2012,177.0400068,,,,,,176.4407501,,,,,,177.6909224,,,,,,174.1160319,,,,,,18851741,,,,,,RELIANCE.NS
09-02-2012,,,,,142.7645158,,,,,,146.4579163,,,,,,147.2293163,,,,,,142.3047911,,,,,,31702544,,ICICIBANK.NS
09-02-2012,,,,,,307.649591,,,,,,314.0772705,,,,,,315.1552068,,,,,,307.649591,,,,,,1611262,HINDUNILVR.NS
09-02-2012,,,,250.8989909,,,,,,256.4572754,,,,,,257.5707773,,,,,,249.3337333,,,,,,10156840,,,INFY.NS
09-02-2012,,,105.0737977,,,,,,108.5748672,,,,,,109.2813206,,,,,,105.0634049,,,,,,17361024,,,,HDFCBANK.NS
10-02-2012,,,108.6268147,,,,,,107.525589,,,,,,109.2189922,,,,,,106.7983628,,,,,,11515172,,,,HDFCBANK.NS
10-02-2012,175.717489,,,,,,174.2503357,,,,,,177.5049411,,,,,,173.1654718,,,,,,14952871,,,,,,RELIANCE.NS
10-02-2012,,,,255.4624753,,,,,,254.6775513,,,,,,255.7362828,,,,,,251.0952354,,,,,,5177616,,,INFY.NS
10-02-2012,,496.6433546,,,,,,498.827301,,,,,,500.6876816,,,,,,490.1724314,,,,,,2324302,,,,,TCS.NS
10-02-2012,,,,,,313.7978095,,,,,,309.3263855,,,,,,315.394745,,,,,,308.0089187,,,,,,1192722,HINDUNILVR.NS
10-02-2012,,,,,145.3982163,,,,,,145.000824,,,,,,146.3332423,,,,,,142.795699,,,,,,21887888,,ICICIBANK.NS
13-02-2012,,,,,,310.1248113,,,,,,312.7996826,,,,,,314.3567042,,,,,,309.0868131,,,,,,1329643,HINDUNILVR.NS
13-02-2012,,,,,144.7748461,,,,,,145.6553345,,,,,,147.3929529,,,,,,143.2164564,,,,,,26742848,,ICICIBANK.NS
13-02-2012,,,,253.294875,,,,,,254.4950562,,,,,,255.5994225,,,,,,251.6383477,,,,,,5734008,,,INFY.NS
13-02-2012,,494.2974377,,,,,,495.7129517,,,,,,500.6672503,,,,,,490.9811106,,,,,,1631770,,,,,TCS.NS
13-02-2012,,,107.7645275,,,,,,108.4501953,,,,,,109.0839184,,,,,,107.1931356,,,,,,14614324,,,,HDFCBANK.NS
13-02-2012,173.8060391,,,,,,175.4901733,,,,,,177.4635972,,,,,,173.7853756,,,,,,15284147,,,,,,RELIANCE.NS
14-02-2012,,,,,144.4631569,,,,,,147.0656738,,,,,,148.0474556,,,,,,144.4164011,,,,,,21797572,,ICICIBANK.NS
14-02-2012,,,,253.3633144,,,,,,255.6496124,,,,,,256.4573315,,,,,,252.2680839,,,,,,5477768,,,INFY.NS
14-02-2012,,,108.5644892,,,,,,107.6087112,,,,,,108.8345993,,,,,,107.0165337,,,,,,13114828,,,,HDFCBANK.NS
14-02-2012,,495.4298776,,,,,,493.4077148,,,,,,497.2700655,,,,,,491.3855521,,,,,,1826646,,,,,TCS.NS
14-02-2012,,,,,,312.3606394,,,,,,312.8796387,,,,,,313.7978718,,,,,,310.2047664,,,,,,1096306,HINDUNILVR.NS
14-02-2012,175.0046229,,,,,,175.4179077,,,,,,176.9677156,,,,,,174.1987167,,,,,,13711512,,,,,,RELIANCE.NS
15-02-2012,,,,256.9228173,,,,,,261.4041443,,,,,,262.3989697,,,,,,256.9228173,,,,,,7178328,,,INFY.NS
15-02-2012,176.5130527,,,,,,172.8864899,,,,,,176.8333515,,,,,,172.1425884,,,,,,31421021,,,,,,RELIANCE.NS
15-02-2012,,496.2992815,,,,,,502.1433105,,,,,,505.0552538,,,,,,493.2053634,,,,,,2167166,,,,,TCS.NS
15-02-2012,,,,,,314.3966984,,,,,,310.2047424,,,,,,314.3966984,,,,,,307.4101051,,,,,,2772667,HINDUNILVR.NS
15-02-2012,,,,,148.3747398,,,,,,152.901886,,,,,,153.8057458,,,,,,148.3747398,,,,,,30846134,,ICICIBANK.NS
15-02-2012,,,108.1489232,,,,,,110.756546,,,,,,111.1409446,,,,,,107.4736418,,,,,,19379584,,,,HDFCBANK.NS
16-02-2012,,,,,,310.6039138,,,,,,306.6514893,,,,,,310.6039138,,,,,,305.8929596,,,,,,1472742,HINDUNILVR.NS
16-02-2012,,,110.3305919,,,,,,109.3852005,,,,,,111.7538723,,,,,,108.7203055,,,,,,8124264,,,,HDFCBANK.NS
16-02-2012,171.7189866,,,,,,167.885788,,,,,,171.7189866,,,,,,166.2843216,,,,,,27747347,,,,,,RELIANCE.NS
16-02-2012,,,,,152.878478,,,,,,150.9772339,,,,,,153.0187326,,,,,,149.7616859,,,,,,17470497,,ICICIBANK.NS
16-02-2012,,500.6878935,,,,,,495.5718079,,,,,,502.305625,,,,,,492.5992361,,,,,,1886660,,,,,TCS.NS
16-02-2012,,,,261.3949521,,,,,,265.4974976,,,,,,266.2961029,,,,,,261.0800778,,,,,,8256552,,,INFY.NS
17-02-2012,,,,266.1638478,,,,,,269.043396,,,,,,271.7997218,,,,,,264.6944045,,,,,,11457280,,,INFY.NS
17-02-2012,,,110.3825579,,,,,,109.7696075,,,,,,110.7461711,,,,,,108.0658178,,,,,,14219648,,,,HDFCBANK.NS
17-02-2012,169.8695335,,,,,,169.0739594,,,,,,170.7684254,,,,,,167.4208342,,,,,,35922700,,,,,,RELIANCE.NS
17-02-2012,,499.4134701,,,,,,496.9464417,,,,,,507.1583624,,,,,,493.8120897,,,,,,4096568,,,,,TCS.NS
17-02-2012,,,,,,307.8492251,,,,,,307.4899292,,,,,,309.8054808,,,,,,304.3759099,,,,,,3128005,HINDUNILVR.NS
17-02-2012,,,,,153.4706859,,,,,,152.9720001,,,,,,155.4186729,,,,,,152.0213714,,,,,,23888958,,ICICIBANK.NS
21-02-2012,,,,,152.2551162,,,,,,154.4836121,,,,,,155.6524172,,,,,,152.099272,,,,,,17884201,,ICICIBANK.NS
21-02-2012,,,,,,308.8473419,,,,,,304.9747925,,,,,,310.1248953,,,,,,304.256152,,,,,,2314496,HINDUNILVR.NS
21-02-2012,168.9293112,,,,,,174.3123169,,,,,,175.3868627,,,,,,168.4333722,,,,,,36457910,,,,,,RELIANCE.NS
21-02-2012,,494.8437464,,,,,,500.3035889,,,,,,501.4966458,,,,,,487.2403904,,,,,,2489504,,,,,TCS.NS
21-02-2012,,,,267.4187515,,,,,,268.1717224,,,,,,270.1476916,,,,,,265.7074541,,,,,,6049224,,,INFY.NS
21-02-2012,,,109.2917148,,,,,,110.5487747,,,,,,110.8500567,,,,,,108.1489307,,,,,,14831136,,,,HDFCBANK.NS
22-02-2012,,,110.1228284,,,,,,110.4241104,,,,,,111.9720659,,,,,,109.4267741,,,,,,13923108,,,,HDFCBANK.NS
22-02-2012,175.2318963,,,,,,172.2149353,,,,,,177.1743252,,,,,,171.5330244,,,,,,25146771,,,,,,RELIANCE.NS
22-02-2012,,499.4742242,,,,,,506.4911194,,,,,,512.3553917,,,,,,497.0476287,,,,,,3141826,,,,,TCS.NS
22-02-2012,,,,,,304.216201,,,,,,302.2200317,,,,,,306.2123703,,,,,,300.3037141,,,,,,2030557,HINDUNILVR.NS
22-02-2012,,,,265.1552731,,,,,,269.4494934,,,,,,273.2599825,,,,,,265.1552731,,,,,,10413120,,,INFY.NS
22-02-2012,,,,,154.2810814,,,,,,149.247467,,,,,,154.2810814,,,,,,148.2423005,,,,,,26260360,,ICICIBANK.NS
23-02-2012,171.925609,,,,,,173.4960938,,,,,,175.6244943,,,,,,170.8097499,,,,,,19105924,,,,,,RELIANCE.NS
23-02-2012,,,109.541049,,,,,,110.7773361,,,,,,111.3591146,,,,,,109.541049,,,,,,17095748,,,,HDFCBANK.NS
23-02-2012,,505.1565912,,,,,,509.5042419,,,,,,515.6111647,,,,,,503.1141867,,,,,,4086880,,,,,TCS.NS
23-02-2012,,,,,148.359154,,,,,,147.1046448,,,,,,149.4656138,,,,,,145.2579512,,,,,,31112955,,ICICIBANK.NS
23-02-2012,,,,,,301.1421558,,,,,,309.9652405,,,,,,310.9633253,,,,,,301.1421558,,,,,,2728135,HINDUNILVR.NS
23-02-2012,,,,268.2402327,,,,,,267.7062988,,,,,,272.2195795,,,,,,266.15929,,,,,,10474960,,,INFY.NS
24-02-2012,,,,,,311.2028291,,,,,,308.1287231,,,,,,311.7218283,,,,,,306.2523189,,,,,,1728472,HINDUNILVR.NS
24-02-2012,172.2355862,,,,,,169.4355927,,,,,,173.9300524,,,,,,168.3094017,,,,,,18746068,,,,,,RELIANCE.NS
24-02-2012,,,,,146.676052,,,,,,145.1877899,,,,,,147.0968155,,,,,,143.0761643,,,,,,24143553,,ICICIBANK.NS
24-02-2012,,,109.5410336,,,,,,109.0112,,,,,,111.244823,,,,,,107.0788461,,,,,,16380168,,,,HDFCBANK.NS
24-02-2012,,,,267.601287,,,,,,269.0661621,,,,,,271.4345933,,,,,,266.8254989,,,,,,8536440,,,INFY.NS
24-02-2012,,509.1806965,,,,,,513.6294556,,,,,,518.0175399,,,,,,508.4729394,,,,,,2346400,,,,,TCS.NS
27-02-2012,,,109.4787101,,,,,,107.1307983,,,,,,110.4241016,,,,,,106.4139713,,,,,,15321292,,,,HDFCBANK.NS
27-02-2012,169.8178964,,,,,,161.4799194,,,,,,170.6031389,,,,,,158.1529913,,,,,,27772012,,,,,,RELIANCE.NS
27-02-2012,,,,270.6131935,,,,,,263.1610718,,,,,,270.6131935,,,,,,262.1251574,,,,,,6910568,,,INFY.NS
27-02-2012,,517.2692499,,,,,,506.369812,,,,,,517.6534411,,,,,,503.7611923,,,,,,1861370,,,,,TCS.NS
27-02-2012,,,,,145.3046823,,,,,,138.2996979,,,,,,145.3046823,,,,,,137.403633,,,,,,27078117,,ICICIBANK.NS
27-02-2012,,,,,,310.4842657,,,,,,303.4577332,,,,,,312.0412636,,,,,,301.5015013,,,,,,2232300,HINDUNILVR.NS
28-02-2012,,,107.8891799,,,,,,110.2266922,,,,,,110.829256,,,,,,106.6321202,,,,,,14801148,,,,HDFCBANK.NS
28-02-2012,,,,263.4029524,,,,,,262.1616821,,,,,,265.5934135,,,,,,260.5690388,,,,,,7950200,,,INFY.NS
28-02-2012,,,,,139.6321218,,,,,,141.9385529,,,,,,143.3410982,,,,,,139.5074569,,,,,,27126286,,ICICIBANK.NS
28-02-2012,,507.664082,,,,,,496.0568848,,,,,,509.74692,,,,,,493.0438319,,,,,,3973490,,,,,TCS.NS
28-02-2012,,,,,,303.9367775,,,,,,304.415863,,,,,,306.6116496,,,,,,303.4576919,,,,,,2574086,HINDUNILVR.NS
28-02-2012,163.0503681,,,,,,164.5898438,,,,,,165.3854179,,,,,,162.7713964,,,,,,23140014,,,,,,RELIANCE.NS
29-02-2012,,,,,142.5931076,,,,,,141.2373047,,,,,,143.6761961,,,,,,139.8425408,,,,,,27450786,,ICICIBANK.NS
29-02-2012,166.3566329,,,,,,169.6009064,,,,,,171.0783914,,,,,,166.170661,,,,,,27846970,,,,,,RELIANCE.NS
29-02-2012,,,110.9331625,,,,,,107.4424667,,,,,,112.1798359,,,,,,106.6632958,,,,,,19988636,,,,HDFCBANK.NS
29-02-2012,,,,264.1330911,,,,,,263.1701965,,,,,,265.4199959,,,,,,261.4132643,,,,,,8868408,,,INFY.NS
29-02-2012,,501.4963776,,,,,,494.1963501,,,,,,501.4963776,,,,,,490.273374,,,,,,3060216,,,,,TCS.NS
29-02-2012,,,,,,305.1344511,,,,,,303.5774536,,,,,,308.8872594,,,,,,302.4995173,,,,,,4159331,HINDUNILVR.NS
01-03-2012,,,107.4216918,,,,,,106.7983551,,,,,,108.5229174,,,,,,104.9906761,,,,,,12198492,,,,HDFCBANK.NS
01-03-2012,,,,,140.6450755,,,,,,137.6841278,,,,,,140.6450755,,,,,,135.5958734,,,,,,22889075,,ICICIBANK.NS
01-03-2012,,,,260.2587225,,,,,,260.7241821,,,,,,262.3989811,,,,,,256.0101363,,,,,,9806632,,,INFY.NS
01-03-2012,,,,,,303.0185326,,,,,,303.6972351,,,,,,305.7333183,,,,,,301.2618937,,,,,,1603552,HINDUNILVR.NS
01-03-2012,,494.6210829,,,,,,493.2460022,,,,,,496.218572,,,,,,489.3837004,,,,,,1568594,,,,,TCS.NS
01-03-2012,167.7514902,,,,,,167.5758362,,,,,,169.1773165,,,,,,165.5404213,,,,,,12960682,,,,,,RELIANCE.NS
02-03-2012,168.671041,,,,,,168.2267609,,,,,,169.0326531,,,,,,166.5012993,,,,,,12687228,,,,,,RELIANCE.NS
02-03-2012,,,,261.486262,,,,,,259.724762,,,,,,261.486262,,,,,,256.7493994,,,,,,6077656,,,INFY.NS
02-03-2012,,,,,,303.1383136,,,,,,305.6934204,,,,,,306.3321849,,,,,,300.6231447,,,,,,1316617,HINDUNILVR.NS
02-03-2012,,495.8343479,,,,,,492.2955627,,,,,,496.2387804,,,,,,488.1501288,,,,,,2309232,,,,,TCS.NS
02-03-2012,,,106.7983666,,,,,,107.7853165,,,,,,109.0839347,,,,,,105.4997483,,,,,,8116696,,,,HDFCBANK.NS
02-03-2012,,,,,138.8529473,,,,,,140.6762695,,,,,,142.5541294,,,,,,136.3595185,,,,,,23122115,,ICICIBANK.NS
05-03-2012,,,108.0450313,,,,,,106.1646347,,,,,,108.2424238,,,,,,105.0426235,,,,,,10051372,,,,HDFCBANK.NS
05-03-2012,,,,260.8564975,,,,,,256.4527588,,,,,,261.3812954,,,,,,255.2525555,,,,,,5780456,,,INFY.NS
05-03-2012,,,,,139.7568002,,,,,,135.6348419,,,,,,139.7568002,,,,,,135.3543329,,,,,,22522533,,ICICIBANK.NS
05-03-2012,167.803138,,,,,,164.7965088,,,,,,168.206091,,,,,,164.1249159,,,,,,13074509,,,,,,RELIANCE.NS
05-03-2012,,490.9812243,,,,,,488.2715454,,,,,,494.3986604,,,,,,485.7236,,,,,,1540878,,,,,TCS.NS
05-03-2012,,,,,,303.4177742,,,,,,305.4538574,,,,,,306.0127946,,,,,,301.182074,,,,,,765991,HINDUNILVR.NS
06-03-2012,,,105.9257007,,,,,,105.4270325,,,,,,108.2528273,,,,,,104.5647511,,,,,,11597188,,,,HDFCBANK.NS
06-03-2012,,486.5326677,,,,,,486.1282349,,,,,,493.9338078,,,,,,480.8706084,,,,,,1717722,,,,,TCS.NS
06-03-2012,,,,,,303.497602,,,,,,303.5774536,,,,,,308.5279391,,,,,,301.9006664,,,,,,1464049,HINDUNILVR.NS
06-03-2012,164.6931674,,,,,,160.4673615,,,,,,167.1728759,,,,,,159.9404272,,,,,,35129404,,,,,,RELIANCE.NS
06-03-2012,,,,,135.5803285,,,,,,132.9700165,,,,,,138.8529522,,,,,,132.4635359,,,,,,43440551,,ICICIBANK.NS
06-03-2012,,,,256.0192071,,,,,,260.3407898,,,,,,262.8552604,,,,,,255.6541304,,,,,,10349688,,,INFY.NS
07-03-2012,,,,259.3870706,,,,,,263.2066956,,,,,,264.2243382,,,,,,258.757322,,,,,,7908568,,,INFY.NS
07-03-2012,,483.2968469,,,,,,482.4273071,,,,,,487.7456045,,,,,,479.879412,,,,,,1945666,,,,,TCS.NS
07-03-2012,,,,,132.6193603,,,,,,134.0453033,,,,,,135.2530567,,,,,,131.4427732,,,,,,33588164,,ICICIBANK.NS
07-03-2012,160.4673732,,,,,,157.4194031,,,,,,160.6636769,,,,,,155.1876846,,,,,,28202989,,,,,,RELIANCE.NS
07-03-2012,,,105.3127615,,,,,,107.1412201,,,,,,107.6294956,,,,,,103.3804135,,,,,,7577636,,,,HDFCBANK.NS
07-03-2012,,,,,,304.415841,,,,,,307.4100952,,,,,,308.208563,,,,,,302.0603513,,,,,,1118547,HINDUNILVR.NS
09-03-2012,,,,264.1330967,,,,,,260.6009827,,,,,,264.9545196,,,,,,259.934713,,,,,,6644808,,,INFY.NS
09-03-2012,,,108.460616,,,,,,108.7099533,,,,,,109.4995108,,,,,,107.9723405,,,,,,9315044,,,,HDFCBANK.NS
09-03-2012,,,,,136.663359,,,,,,142.4683838,,,,,,142.9203135,,,,,,136.5075279,,,,,,33285477,,ICICIBANK.NS
09-03-2012,,496.2387383,,,,,,488.7769775,,,,,,496.2387383,,,,,,486.5121158,,,,,,2225758,,,,,TCS.NS
09-03-2012,,,,,,309.6857496,,,,,,305.214325,,,,,,309.8853666,,,,,,304.2162402,,,,,,1401098,HINDUNILVR.NS
09-03-2012,160.2090621,,,,,,159.8991089,,,,,,161.0976223,,,,,,158.948558,,,,,,17249418,,,,,,RELIANCE.NS
12-03-2012,,491.7498494,,,,,,480.8908386,,,,,,492.9429064,,,,,,478.5248673,,,,,,2240278,,,,,TCS.NS
12-03-2012,,,,,,306.2123928,,,,,,303.8569031,,,,,,307.4100944,,,,,,303.4177555,,,,,,766487,HINDUNILVR.NS
12-03-2012,,,,,147.1124365,,,,,,144.7670441,,,,,,147.1124365,,,,,,143.2242441,,,,,,30684005,,ICICIBANK.NS
12-03-2012,,,110.9539519,,,,,,107.8268814,,,,,,111.0578413,,,,,,107.4217099,,,,,,11217384,,,,HDFCBANK.NS
12-03-2012,,,,266.0496973,,,,,,257.1418152,,,,,,266.0496973,,,,,,253.8196255,,,,,,7294472,,,INFY.NS
12-03-2012,163.2466547,,,,,,165.013443,,,,,,165.9329983,,,,,,161.1182544,,,,,,15041933,,,,,,RELIANCE.NS
13-03-2012,166.0260106,,,,,,169.4355927,,,,,,169.8488774,,,,,,165.9950153,,,,,,16117008,,,,,,RELIANCE.NS
13-03-2012,,,,,,304.2161551,,,,,,304.8549194,,,,,,308.0487898,,,,,,303.8967729,,,,,,890947,HINDUNILVR.NS
13-03-2012,,,108.6683711,,,,,,108.9592667,,,,,,109.6033762,,,,,,108.1177519,,,,,,11079428,,,,HDFCBANK.NS
13-03-2012,,481.2748674,,,,,,484.105896,,,,,,491.3654425,,,,,,481.2748674,,,,,,2492464,,,,,TCS.NS
13-03-2012,,,,259.5650624,,,,,,261.0116882,,,,,,261.9289482,,,,,,259.3870919,,,,,,7710424,,,INFY.NS
13-03-2012,,,,,145.7566381,,,,,,144.9073029,,,,,,146.9877628,,,,,,144.5566665,,,,,,15392685,,ICICIBANK.NS
14-03-2012,,,109.7280548,,,,,,109.7488403,,,,,,110.1228399,,,,,,108.3463325,,,,,,11721124,,,,HDFCBANK.NS
14-03-2012,,,,,147.5487831,,,,,,148.6552429,,,,,,149.2318508,,,,,,147.2137363,,,,,,28866101,,ICICIBANK.NS
14-03-2012,,489.4040126,,,,,,466.9378052,,,,,,490.98131,,,,,,465.5020493,,,,,,8065314,,,,,TCS.NS
14-03-2012,,,,263.768009,,,,,,262.7503662,,,,,,266.0497391,,,,,,260.4777496,,,,,,10602088,,,INFY.NS
14-03-2012,,,,,,307.2503852,,,,,,304.655365,,,,,,308.2085563,,,,,,303.8968352,,,,,,1316660,HINDUNILVR.NS
14-03-2012,171.0990953,,,,,,168.309433,,,,,,171.5123801,,,,,,166.6976345,,,,,,17623820,,,,,,RELIANCE.NS
15-03-2012,,468.7375525,,,,,,470.6383667,,,,,,473.5705041,,,,,,463.0754941,,,,,,4284236,,,,,TCS.NS
15-03-2012,,,,,148.8266741,,,,,,144.961853,,,,,,149.076017,,,,,,143.9333153,,,,,,17542272,,ICICIBANK.NS
15-03-2012,169.0326414,,,,,,164.6208496,,,,,,169.6939025,,,,,,163.9492705,,,,,,20258209,,,,,,RELIANCE.NS
15-03-2012,,,,,,306.372062,,,,,,309.8853149,,,,,,311.4023987,,,,,,305.0945088,,,,,,2310912,HINDUNILVR.NS
15-03-2012,,,109.7072607,,,,,,106.133461,,,,,,110.1228185,,,,,,105.7698479,,,,,,14939196,,,,HDFCBANK.NS
15-03-2012,,,,264.2243832,,,,,,263.0287476,,,,,,265.1507569,,,,,,261.9882874,,,,,,6251360,,,INFY.NS
16-03-2012,,,,,145.8657125,,,,,,143.0138397,,,,,,148.6552267,,,,,,141.8840086,,,,,,26255856,,ICICIBANK.NS
16-03-2012,161.1802749,,,,,,159.599472,,,,,,164.8378334,,,,,,158.566267,,,,,,25168501,,,,,,RELIANCE.NS
16-03-2012,,,,265.1370872,,,,,,261.4817505,,,,,,265.867241,,,,,,259.8571539,,,,,,9031008,,,INFY.NS
16-03-2012,,,,,,311.3224569,,,,,,311.5620117,,,,,,312.9593298,,,,,,305.9328015,,,,,,2672919,HINDUNILVR.NS
16-03-2012,,473.166006,,,,,,473.0042725,,,,,,477.2305743,,,,,,468.3330551,,,,,,2054724,,,,,TCS.NS
16-03-2012,,,105.9672541,,,,,,105.5205307,,,,,,109.0631653,,,,,,104.9283595,,,,,,12810608,,,,HDFCBANK.NS
19-03-2012,,,105.9776561,,,,,,103.6505356,,,,,,105.9776561,,,,,,102.8713645,,,,,,15299768,,,,HDFCBANK.NS
19-03-2012,,473.0041027,,,,,,453.7733154,,,,,,473.0041027,,,,,,449.6481232,,,,,,5132864,,,,,TCS.NS
19-03-2012,161.3869388,,,,,,156.0349274,,,,,,161.8002236,,,,,,155.2083577,,,,,,15978638,,,,,,RELIANCE.NS
19-03-2012,,,,,144.4631869,,,,,,141.4866486,,,,,,145.0164103,,,,,,139.4919053,,,,,,17366497,,ICICIBANK.NS
19-03-2012,,,,264.2243278,,,,,,258.9763489,,,,,,264.6806737,,,,,,256.5851003,,,,,,6061528,,,INFY.NS
19-03-2012,,,,,,312.200894,,,,,,314.476532,,,,,,319.1475732,,,,,,309.6058738,,,,,,2963461,HINDUNILVR.NS
20-03-2012,,,103.0583538,,,,,,105.0114746,,,,,,106.1438724,,,,,,102.435017,,,,,,6324272,,,,HDFCBANK.NS
20-03-2012,156.2415316,,,,,,157.161087,,,,,,158.3699321,,,,,,155.0430183,,,,,,10455362,,,,,,RELIANCE.NS
20-03-2012,,,,257.9268009,,,,,,258.4151001,,,,,,260.4093191,,,,,,255.8276089,,,,,,9225384,,,INFY.NS
20-03-2012,,,,,,315.4745808,,,,,,315.7141113,,,,,,318.5087482,,,,,,313.5183252,,,,,,2100522,HINDUNILVR.NS
20-03-2012,,456.6043857,,,,,,458.9703064,,,,,,463.075307,,,,,,452.9644924,,,,,,3683204,,,,,TCS.NS
20-03-2012,,,,,141.7749187,,,,,,141.5957031,,,,,,143.6839577,,,,,,140.263272,,,,,,15039469,,ICICIBANK.NS
21-03-2012,,,,258.5154568,,,,,,261.6961975,,,,,,263.768004,,,,,,257.4704288,,,,,,6250664,,,INFY.NS
21-03-2012,,,,,140.5827366,,,,,,145.5617981,,,,,,146.4578759,,,,,,139.8269133,,,,,,19473910,,ICICIBANK.NS
21-03-2012,,,104.5128113,,,,,,107.1412201,,,,,,107.5983236,,,,,,104.5128113,,,,,,12021572,,,,HDFCBANK.NS
21-03-2012,,459.8194751,,,,,,475.5114746,,,,,,477.1494459,,,,,,459.6577416,,,,,,4553242,,,,,TCS.NS
21-03-2012,,,,,,315.5545476,,,,,,321.9422913,,,,,,322.9802899,,,,,,315.4746959,,,,,,3610315,HINDUNILVR.NS
21-03-2012,157.04745,,,,,,158.710907,,,,,,159.837098,,,,,,156.0349085,,,,,,14211666,,,,,,RELIANCE.NS
22-03-2012,,,,262.3077173,,,,,,258.1367188,,,,,,262.3579198,,,,,,256.8589498,,,,,,5664640,,,INFY.NS
22-03-2012,,,106.7775781,,,,,,104.7725067,,,,,,108.5436987,,,,,,103.9102256,,,,,,11280064,,,,HDFCBANK.NS
22-03-2012,,,,,,322.5809941,,,,,,316.0734863,,,,,,324.4573983,,,,,,313.6381449,,,,,,2497386,HINDUNILVR.NS
22-03-2012,,,,,145.8734804,,,,,,140.2009277,,,,,,146.4578829,,,,,,139.180185,,,,,,20007922,,ICICIBANK.NS
22-03-2012,,475.0869096,,,,,,472.276123,,,,,,481.153398,,,,,,469.1417707,,,,,,3421694,,,,,TCS.NS
22-03-2012,158.266661,,,,,,152.1604156,,,,,,159.4135296,,,,,,151.2615235,,,,,,29243875,,,,,,RELIANCE.NS
23-03-2012,,,,258.5656431,,,,,,262.1890259,,,,,,263.1062858,,,,,,258.3283343,,,,,,5497736,,,INFY.NS
23-03-2012,,,105.8633604,,,,,,106.7879791,,,,,,107.7853154,,,,,,104.0868531,,,,,,8047164,,,,HDFCBANK.NS
23-03-2012,,,,,141.3151945,,,,,,141.8995972,,,,,,143.9021348,,,,,,139.8035478,,,,,,18745826,,ICICIBANK.NS
